hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.funninessResults	Answer.comments	Answer.uniqueIDs	Answer.age	Answer.gender	Answer.condition	Answer.nativeLanguage	Answer.orders	Answer.sensiblenessResults
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2YM3K4F0OHOVLEUNTPF2R92LHYJ21K	ACE59SDLLK0NS	Submitted	Fri Jan 25 10:44:53 PST 2013	Tue Jan 15 10:27:24 PST 2013	Tue Jan 15 10:44:53 PST 2013						"[1,6,6,4,1,2,2,2,4,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,5,3,5,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1]"	""""""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""45"""	"""F"""	3	"""english"""	"[19,44,23,26,17,42,51,1,15,22,33,18,16,11,7,10,50,34,56,31,32,24,6,38,59,37,4,55,28,27,14,9,49,20,29,25,52,5,46,36,58,13,45,40,57,30,3,21,43,12,35,2,8,39,54,41,53,48,47]"	"[1,4,3,3,1,6,2,1,3,1,3,1,3,4,2,5,7,7,2,1,6,2,4,7,3,5,7,5,4,2,2,7,1,1,2,7,1,4,7,4,1,1,5,7,6,2,1,1,1,1,2,1,1,2,2,1,4,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2PQQS1CSTMOFR43X0N31KYDR051QNT	AY6OJUPZ3BG4A	Submitted	Fri Jan 25 10:46:07 PST 2013	Tue Jan 15 10:23:16 PST 2013	Tue Jan 15 10:46:07 PST 2013						"[7,7,6,7,7,7,6,5,5,3,5,7,2,2,5,2,1,1,2,3,1,2,3,2,4,3,1,2,1,6,4,3,7,1,1,1,1,1,1,1,2,1,2,1,4,6,1,2,1,1,1,3,1,5,1,1,2,5]"	"""A lot of the sentences had just some misspelled words which made them kind of funny."""	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""35"""	"""M"""	6	"""English"""	"[53,16,22,31,36,45,23,56,38,8,19,35,49,17,52,20,47,44,28,32,46,54,11,25,50,58,24,5,41,6,2,1,30,37,26,51,13,39,27,15,14,40,57,9,43,42,7,3,10,12,4,29,55,21,33,48,18,34]"	"[5,6,7,6,7,7,3,2,6,2,3,5,1,7,7,6,7,6,7,6,6,7,5,7,6,5,6,5,4,7,2,2,4,5,6,7,5,6,6,5,6,1,7,6,5,2,7,1,3,3,1,2,4,2,2,2,1,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	23YS8SV7WGKC68BQZH139MHESCQ0QS	A1T3PV7AOCE7I8	Submitted	Fri Jan 25 10:48:10 PST 2013	Tue Jan 15 10:14:57 PST 2013	Tue Jan 15 10:48:10 PST 2013						"[4,4,1,5,5,5,4,4,2,2,2,2,2,2,2,2,1,2,3,2,3,1,3,2,3,2,2,1,1,2,6,5,6,4,3,1,3,2,5,2,1,1,4,4,3,5,2,2,2,3,2,4,2,5,2,1,5,4,2]"	""""""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""35"""	"""M"""	5	"""27"""	"[29,5,40,42,35,58,13,52,41,22,16,57,39,24,4,53,59,23,49,8,51,37,30,44,14,11,25,34,33,10,45,27,19,31,21,56,12,50,2,6,43,46,38,48,1,47,20,7,9,36,26,3,55,28,18,32,17,54,15]"	"[6,5,7,3,5,4,7,5,7,3,6,6,6,7,6,7,7,5,7,7,7,7,7,7,7,7,7,7,6,7,7,3,5,6,4,7,4,6,6,7,4,4,6,5,3,5,3,4,3,3,3,3,7,3,6,3,2,6,7]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2UKSZVXX2Q45O7AVK37NOW1RVUAP7Q	A1JI9MNCFUSI	Submitted	Fri Jan 25 10:48:48 PST 2013	Tue Jan 15 10:34:11 PST 2013	Tue Jan 15 10:48:48 PST 2013						"[1,6,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,5,1,1,5,1,1,1,1,1,6,1,1]"	""""""	"[4,12,20,28,36,46,54,62,67,75,83,91,99,113,121,129,137,145,147,155,163,177,185,193,201,209,211,219,227,235,238,246,254,262,270,280,288,296,301,309,317,325,333,345,353,361,369,377,387,395,403,411,419,427,435,443,453,461,469]"	"""45"""	"""F"""	1	"""English"""	"[39,52,50,16,19,30,14,9,17,15,1,44,48,8,28,20,24,49,31,32,3,12,58,47,54,46,59,5,25,57,27,18,29,38,55,21,7,51,36,13,34,35,11,45,2,56,6,23,37,33,26,41,43,22,40,10,53,4,42]"	"[7,1,1,1,1,1,1,1,1,1,1,5,1,7,7,7,7,7,7,7,7,7,7,7,6,7,1,4,7,7,7,7,7,5,1,7,4,7,7,7,7,1,7,1,1,1,1,1,1,7,1,7,1,7,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2Z7E4EGDHDM2ZYYN5SQWCHE39A1LBB	A1CBG485M6HD11	Submitted	Fri Jan 25 10:50:55 PST 2013	Tue Jan 15 10:36:31 PST 2013	Tue Jan 15 10:50:55 PST 2013						"[4,7,4,1,5,2,1,4,6,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,6,2,1,1,1,1,3,1,1,6,1,1,1,1,1,3,1,1,7,1,1,1,1,1,1,1,1,1]"	""""""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""35"""	"""M"""	2	"""english"""	"[35,19,49,42,18,36,27,17,5,33,9,53,15,48,12,46,20,56,22,10,44,54,6,16,7,13,26,1,47,31,45,3,52,14,41,55,25,2,30,38,4,29,23,50,57,43,32,40,11,8,21,34,51,59,58,39,24,37,28]"	"[4,7,1,1,5,3,1,6,3,1,1,1,1,7,1,7,7,5,6,7,7,7,7,7,7,6,7,1,7,1,7,3,6,7,7,7,7,3,4,1,3,6,4,7,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	26KBRI8IUB2YOMYODXKLH3L4IX85HP	A2VE5IV9OD2SK1	Submitted	Fri Jan 25 10:54:17 PST 2013	Tue Jan 15 10:46:21 PST 2013	Tue Jan 15 10:54:17 PST 2013						"[7,4,4,6,6,6,1,3,2,1,2,2,3,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,2,5,6,4,1,2,4,2,1,1,2,1,3,3,3,1,2,3,1,2,2,1,1,2,2,4,1,4]"	"""None"""	"[4,12,20,28,36,46,54,62,67,75,83,91,99,113,121,129,137,145,147,155,163,177,185,193,201,209,211,219,227,235,238,246,254,262,270,280,288,296,301,309,317,325,333,345,353,361,369,377,387,395,403,411,419,427,435,443,453,461,469]"	"""35"""	"""M"""	1	"""English"""	"[20,9,43,34,41,16,42,54,51,39,48,29,52,25,49,55,8,50,32,44,56,14,38,57,23,47,26,4,30,19,45,1,13,15,12,28,58,11,2,59,33,53,24,7,35,18,3,36,6,31,22,21,27,10,5,40,17,46,37]"	"[7,4,4,7,7,6,4,4,2,4,2,2,3,7,7,4,6,7,7,7,2,4,4,4,2,7,1,4,4,1,2,7,6,6,3,4,2,4,2,4,7,5,4,1,2,2,1,2,1,4,2,1,1,1,1,2,4,1,5]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2CJCJK63ZVE3B4QPQN1QFJL9UP39YI	ALOO8HTSM57UZ	Submitted	Fri Jan 25 11:04:47 PST 2013	Tue Jan 15 10:39:21 PST 2013	Tue Jan 15 11:04:47 PST 2013						"[1,3,4,1,2,1,4,1,2,3,2,2,1,1,3,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,4,2,3,3,2,1,5,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,3,2,2,2,1]"	"""interesting topic"""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""25"""	"""M"""	3	"""english"""	"[57,43,46,27,21,41,56,30,35,4,5,18,32,31,59,20,11,48,10,38,49,51,52,42,39,16,7,17,58,3,50,25,45,1,15,44,53,47,33,36,54,37,14,22,55,2,6,40,34,29,24,19,8,23,28,12,9,13,26]"	"[1,1,4,1,4,1,3,1,2,1,1,1,1,5,5,6,6,7,5,5,7,5,5,7,5,5,6,5,5,2,3,4,2,5,1,4,3,3,6,4,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2LFFSVGULF39Z5MBJLSFY3N2Q51N98	A1T8EFHGSEE3RD	Submitted	Fri Jan 25 11:18:41 PST 2013	Tue Jan 15 10:58:14 PST 2013	Tue Jan 15 11:18:41 PST 2013						"[7,6,5,4,5,4,5,4,4,5,6,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,5,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1]"	"""I do not have any comments or suggestions. """	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""35"""	"""F"""	6	"""30"""	"[11,54,5,40,44,48,10,55,58,3,56,50,21,34,32,14,13,37,38,6,12,9,7,15,46,4,17,43,22,33,26,19,52,1,53,27,36,57,30,23,39,24,45,2,8,29,51,31,47,28,16,18,42,41,35,25,49,20]"	"[6,4,2,6,4,2,1,4,4,2,4,3,4,7,7,6,7,7,7,6,7,7,7,6,7,3,6,6,7,5,5,5,1,4,6,6,6,2,6,7,2,1,2,4,2,2,2,2,6,2,3,2,2,2,3,2,2,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	223RI8IUB2YU3L9MOYCB9L0JE50I6D	A29KDEPWZ3KMQ	Submitted	Fri Jan 25 11:23:22 PST 2013	Tue Jan 15 11:10:16 PST 2013	Tue Jan 15 11:23:22 PST 2013						"[6,6,5,6,5,5,3,4,5,5,6,4,6,1,4,1,6,1,1,3,1,1,1,1,1,1,6,1,3,1,1,3,5,6,6,1,1,1,1,7,7,6,1,5,5,3,6,1,1,5,5,5,1,1,3,1,1,1,6]"	""""""	"[4,12,20,28,36,46,54,62,67,75,83,91,99,113,121,129,137,145,147,155,163,177,185,193,201,209,211,219,227,235,238,246,254,262,270,280,288,296,301,309,317,325,333,345,353,361,369,377,387,395,403,411,419,427,435,443,453,461,469]"	"""35"""	"""F"""	1	"""Hindi"""	"[23,27,51,30,48,47,22,55,56,12,2,43,18,54,59,50,49,42,17,33,11,57,29,40,9,8,44,36,58,38,1,39,10,31,19,24,15,5,4,14,6,26,52,53,46,34,20,25,41,28,13,21,37,32,7,3,35,16,45]"	"[2,2,6,7,3,6,5,3,6,4,4,4,7,7,4,6,5,5,7,5,7,6,7,6,7,7,3,3,4,7,5,4,6,2,5,7,5,7,7,5,5,2,6,5,5,4,5,1,5,6,4,6,5,4,7,6,1,1,4]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	22LLB3L0FBJ9C11OAOIE1E5VSDULXP	A3E4SMXXAWZ7TW	Submitted	Fri Jan 25 11:33:48 PST 2013	Tue Jan 15 11:26:15 PST 2013	Tue Jan 15 11:33:48 PST 2013						"[4,4,3,4,4,2,4,4,4,2,4,3,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,4,4,2,4,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2]"	""""""	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""35"""	"""M"""	6	"""English"""	"[13,56,4,46,9,16,43,28,35,57,45,44,21,50,2,27,51,23,34,24,54,20,17,37,36,3,40,25,32,31,47,8,5,12,29,48,11,52,19,33,39,14,38,26,49,6,58,53,10,18,30,15,22,7,41,55,42,1]"	"[4,4,3,4,5,5,4,5,5,3,4,4,3,5,4,6,4,6,6,6,6,5,5,6,5,4,5,5,5,4,4,2,3,5,5,6,5,5,5,6,4,4,4,5,2,2,2,2,2,1,4,4,2,2,6,2,3,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2WGFXRDS4IC18B3STO6M71A6LHAYVB	A3K7EYSOUGFFEH	Submitted	Fri Jan 25 11:39:47 PST 2013	Tue Jan 15 11:19:37 PST 2013	Tue Jan 15 11:39:47 PST 2013						"[4,4,2,3,4,1,3,2,2,2,1,3,3,1,3,3,1,1,2,1,3,1,1,2,1,1,2,1,1,3,4,3,4,3,2,3,2,2,2,3,2,2,2,1,1,1,3,4,3,4,1,1,2,1,1,1,1,4,2]"	""""""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""35"""	"""M"""	5	"""English"""	"[31,9,29,23,42,10,21,48,8,46,16,57,37,11,17,58,22,24,55,54,36,6,44,33,1,47,41,51,28,19,50,34,3,52,53,20,49,27,26,35,30,15,7,59,25,39,43,4,38,5,56,18,45,14,32,12,2,13,40]"	"[3,4,5,2,4,7,5,5,3,4,5,6,4,7,6,5,4,7,7,4,5,7,5,5,7,7,5,7,4,4,3,4,7,5,5,5,5,4,6,4,2,4,2,7,7,5,5,4,2,3,7,7,6,7,7,5,7,6,6]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2626X3YOCCF062VPTUKITII1121RQT	A2U8EHOIIH6G9Y	Submitted	Fri Jan 25 12:27:33 PST 2013	Tue Jan 15 12:17:11 PST 2013	Tue Jan 15 12:27:33 PST 2013						"[6,6,6,5,6,6,6,6,6,5,5,6,4,7,1,2,2,6,7,1,1,1,6,1,1,4,6,1,1,6,6,7,7,1,5,5,6,6,5,6,4,2,3,6,6,7,7,6,6,5,6,7,5,6,6,7,7,6,7]"	""""""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""35"""	"""F"""	3	"""Kannada"""	"[41,25,34,21,39,45,11,32,27,31,19,23,52,44,4,17,58,40,46,1,8,59,37,48,57,5,10,3,47,13,49,33,53,55,20,18,38,24,12,43,2,26,16,30,22,35,9,50,51,15,28,6,14,42,7,54,56,29,36]"	"[5,6,2,3,5,2,2,2,6,5,2,2,2,7,7,6,7,4,7,7,3,7,2,7,7,1,2,5,7,5,2,7,7,7,2,6,4,6,6,5,2,2,2,2,5,3,1,2,2,2,2,1,1,2,1,7,2,2,2]"
