workerID,age,gender,language,condition,uniquePairID,wordOrder,order,relatedness
A1BNQ6H4SJZ2X5,35,M,english,5,284,0,100,-0.098567181
A2UG5C6IKG16TB,25,F,English,5,284,0,21,-0.90030716
A62XUQZNIVT64,25,F,English,5,284,1,63,-0.824616777
A3BER0Q04BO9G5,25,M,English,5,284,0,112,0.492926023
A2PURY8517XFTG,35,M,English,5,284,0,49,-0.594105149
A11JBM3BXJWRGW,35,F,english,5,284,0,79,-0.650570495
A20QQNT56BLDPI,35,F,English,5,284,1,105,0.576882248
A153FVJRRM27G7,35,M,English,5,284,1,17,-0.606136714
A14VY6QXKBLC0D,35,M,english,5,284,0,43,-0.627706649
A230VUDYOCRZ4N,55,F,English,5,284,1,47,-0.749527303
AKNGE4XEUT8SF,35,F,English,5,284,1,57,-0.076774813
A364KJDYEBAWC9,45,M,English,7,285,1,6,1.783067396
A2BIH4XUWQKM0W,35,F,English,7,285,0,128,1.942704086
A13W5Y5FU0U951,45,F,english,7,285,0,80,1.848330592
A26F9VP8ELLZC4,65,F,English,7,285,0,26,2.472356778
A2HWFDN6X2R4AF,25,F,English,7,285,0,85,1.777013725
AF59ZTU1GG340,45,M,English,7,285,1,4,2.971574026
A3LFVI65XV1T46,35,F,English,7,285,0,123,2.753166118
A14YP0FMOXN0NG,35,F,English,7,285,1,76,2.406100036
A1DK836V92J78C,45,M,English,7,285,0,40,2.214296248
A31I8A49OL6JT9,25,M,English,7,285,1,27,1.353583706
A2MZBTRREF5UQ,55,F,English,7,285,1,20,2.123562907
A1SZ0Q8S4H5J0I,65,F,English,7,285,1,57,1.518554712
AE5VXD4USU2O9,25,F,English,7,285,0,59,1.37962576
A1BI4T5MGR1OAH,25,M,English,7,285,1,47,1.749364812
A30X2CBXMF20BV,35,F,english,7,285,1,120,1.836422723
AS1X0YS4CB34Y,45,F,english,9,286,0,92,0.836460544
A219VCQZADQ45W,65,F,english,9,286,1,20,0.435742005
A3AX4SGPEJU8DP,45,M,English,9,286,1,94,-0.401716981
A3V2O47N222B9,35,F,english,9,286,1,136,1.005383618
A1KOHXO0BIQB8T,65,M,English,9,286,0,133,0.730799875
A26EUPY4QSD2OJ,45,F,English,9,286,0,54,-0.732249124
A3NW7ZS2T2G2LA,35,M,english,9,286,1,103,-0.451888822
A1R4F6EPXA3VCL,45,M,English,9,286,1,51,-0.563263258
A2BWBKW40ISQ9G,65,F,English,9,286,1,57,-0.540952513
A27KZ5MW3OT576,45,F,English,9,286,1,17,-0.597127098
A310HXQSNP56Z1,25,F,English,9,286,0,135,-0.896809936
A3VP27UUQ34OXK,55,F,English,9,286,0,45,-0.64928347
A34BMGP23XTAMN,35,M,English,9,286,1,62,-0.881431179
A3OR8K2NDDBAP0,25,F,english,9,286,1,70,0.601716319
A2ETKEXXYV4WBF,65,F,english,9,286,1,51,-0.654376341
A3QVSJ3MJ7YOLY,45,M,English,9,286,0,7,-0.893595317
A3OTB12FYSXN38,25,M,English,9,286,0,138,1.597279093
A3UOBK0737LJ2Q,35,F,English,9,286,1,28,2.35001015
A3MMLCBV2W3BP9,25,M,English,1,287,1,118,-0.614132707
A3N934I1DEVO86,25,F,English,1,287,0,134,-0.777245657
ACQB8FMHUZSY3,66,F,English,1,287,1,62,0.515279129
A1H8RYUHVWDCET,25,M,English,1,287,1,6,-1.049301302
AHFAK8MV9Q4FW,35,F,english,1,287,1,32,0.320474832
AYIXPBMA2KH5V,25,M,english,1,287,1,127,-0.061869279
ALZOR99685SSS,35,F,english,1,287,1,139,-0.382216403
A2WR0XP4UXY4IY,35,M,english,1,287,1,43,-0.644283472
A18WYFFG3VF0O1,35,F,english,1,287,0,92,-0.55958365
A3F8N2FOZYE9DG,25,F,English,1,287,0,78,-0.848564031
AY1QJ58OBT0RE,25,M,English,1,287,1,83,-1.018457805
A2NVJ6LBQVLHF1,35,M,english,1,287,0,8,0.88761615
A3O1JZVX2L1BMK,25,F,English,1,287,0,145,-0.78642104
A15J1YSKM94GXB,45,F,english,1,287,0,44,-0.567355476
A34N9G0IEI28IG,35,M,English,3,288,1,97,-0.493528273
A2BRYWJD6T00BE,45,F,English,3,288,1,25,-0.755991229
A3TSHG5R492EHU,35,M,English,3,288,1,118,-0.39667598
AUT9RW2VFXMDX,25,F,English,3,288,0,20,-0.521698107
A2SYRFPPV9WDEG,35,M,English,3,288,0,63,-0.973999959
A2EXMUJYR843HT,25,F,English,3,288,0,119,-0.738329507
AXYWBND4033L6,25,F,english,3,288,1,121,-0.570001981
A80X2FTFDSR19,35,F,English,3,288,0,84,-0.712195865
AB8PPBUBK4FA4,25,F,English,3,288,0,134,0.680015277
A1AWNYS0X4DSGC,25,F,English,3,288,0,81,-0.827692347
A2QT68NJYAJV9P,45,F,English,3,288,0,8,-1.075677348
A1T01T5PJUJKXG,17,M,English,3,288,1,111,-0.58932425
A37B3260OPTYV2,35,M,English,3,288,1,59,-0.555101435
A3INS04P6H46JT,45,M,English,3,288,1,56,-0.890465039
A3FWVUR0IF6IWD,35,M,English,3,288,1,112,0.444385542
A31JRBOBVU0RQX,25,F,english,3,288,1,3,-0.668183092
A38VIZX42CERKQ,25,M,English,3,288,0,46,-0.518677008
A21WHAE8CM3XRT,45,F,English,3,288,0,144,-0.695731656
ABIXKV6USOPKS,65,F,English,3,288,0,22,-0.846936439
A1ER4IXLVU27O,25,F,English,3,288,0,131,-0.654813335
A10C2MCVJK0C9F,25,M,English,3,288,0,24,-0.29837633
A80J1R9FQLUPS,25,M,English,3,288,1,16,-0.298503497
A3AWC4P8QUK1XB,45,F,English,3,288,0,42,-0.448878973
A2CGULR0BMGYOR,25,F,English,3,288,1,72,-0.340566765
A278OVSY88TA04,35,F,english,3,288,0,100,-0.755606369
A1F8OME6TTBIUC,25,M,English,3,288,0,33,-0.017948553
A1LG0K8P05XI7N,17,M,ENGLISH,5,289,0,110,-0.644299104
A3JZE4IVG5549Z,55,M,English,5,289,0,31,-0.623661063
A2R0XTGWTGGPD9,25,F,English,5,289,1,96,-0.776327668
A1NHUSRKTXRLIA,45,F,English,5,289,1,93,-0.667418281
A3L2Q6Y5XJI12O,35,F,English,5,289,0,6,-0.533006104
A32ZPYIWFEUCDX,55,M,California-english,5,289,1,105,-0.502047611
A1VSHM4NLZ705D,35,M,English,5,289,1,98,-0.539902384
A3OMUSG91MTI3H,25,F,English,5,289,1,50,-0.640261661
A3U1MRDBBAJ77S,35,F,english,5,289,0,55,-0.750617544
A24OCEP7RTN4ID,35,F,English,5,289,0,116,-0.652847593
A17HKMNGZVXXGJ,25,M,English,5,289,0,76,0.30356355
A182CHO6N044YK,25,M,English,5,289,0,124,1.533320091
A25M0ER7TUBW36,25,M,English,5,289,1,98,1.223298814
A1BNQ6H4SJZ2X5,35,M,english,5,289,0,143,-0.685947117
A2UG5C6IKG16TB,25,F,English,5,289,1,49,0.022112807
A62XUQZNIVT64,25,F,English,5,289,1,82,-0.824616777
A3BER0Q04BO9G5,25,M,English,5,289,1,21,0.185373889
A2PURY8517XFTG,35,M,English,5,289,0,141,-0.594105149
A11JBM3BXJWRGW,35,F,english,5,289,0,87,-0.650570495
A20QQNT56BLDPI,35,F,English,5,289,0,39,-0.254283623
A153FVJRRM27G7,35,M,English,5,289,0,48,-0.606136714
A14VY6QXKBLC0D,35,M,english,5,289,0,107,-0.627706649
A230VUDYOCRZ4N,55,F,English,5,289,1,9,-0.494443419
AKNGE4XEUT8SF,35,F,English,5,289,0,11,-0.406454894
A364KJDYEBAWC9,45,M,English,7,290,0,131,1.005969367
A2BIH4XUWQKM0W,35,F,English,7,290,0,54,-0.334343955
A13W5Y5FU0U951,45,F,english,7,290,1,123,0.516802962
A26F9VP8ELLZC4,65,F,English,7,290,1,55,1.47337867
A2HWFDN6X2R4AF,25,F,English,7,290,1,28,1.015436414
AF59ZTU1GG340,45,M,English,7,290,1,138,0.872300762
A3LFVI65XV1T46,35,F,English,7,290,0,54,1.75656549
A14YP0FMOXN0NG,35,F,English,7,290,0,1,1.471816511
A1DK836V92J78C,45,M,English,7,290,0,13,1.917702439
A31I8A49OL6JT9,25,M,English,7,290,0,55,0.592029868
A2MZBTRREF5UQ,55,F,English,7,290,1,14,1.780218295
A1SZ0Q8S4H5J0I,65,F,English,7,290,1,14,0.310989418
AE5VXD4USU2O9,25,F,English,7,290,1,57,0.711178765
A1BI4T5MGR1OAH,25,M,English,7,290,0,14,1.389534913
A30X2CBXMF20BV,35,F,english,7,290,1,56,0.655287403
AS1X0YS4CB34Y,45,F,english,9,291,1,117,0.018670994
A219VCQZADQ45W,65,F,english,9,291,0,45,-0.776035761
A3AX4SGPEJU8DP,45,M,English,9,291,1,73,-0.763758211
A3V2O47N222B9,35,F,english,9,291,1,24,-1.079644908
A1KOHXO0BIQB8T,65,M,English,9,291,1,117,0.983635851
A26EUPY4QSD2OJ,45,F,English,9,291,1,132,-0.732249124
A3NW7ZS2T2G2LA,35,M,english,9,291,0,16,-0.451888822
A1R4F6EPXA3VCL,45,M,English,9,291,0,58,-0.563263258
A2BWBKW40ISQ9G,65,F,English,9,291,1,132,-0.540952513
A27KZ5MW3OT576,45,F,English,9,291,0,5,-0.597127098
A310HXQSNP56Z1,25,F,English,9,291,0,62,0.458617089
A3VP27UUQ34OXK,55,F,English,9,291,1,63,-0.64928347
A34BMGP23XTAMN,35,M,English,9,291,0,135,-0.881431179
A3OR8K2NDDBAP0,25,F,english,9,291,0,48,-0.733398918
A2ETKEXXYV4WBF,65,F,english,9,291,0,116,-0.654376341
A3QVSJ3MJ7YOLY,45,M,English,9,291,1,143,-0.893595317
A3OTB12FYSXN38,25,M,English,9,291,0,82,-0.666825253
A3UOBK0737LJ2Q,35,F,English,9,291,1,39,-0.509168866
A3MMLCBV2W3BP9,25,M,English,1,292,1,132,0.472696083
A3N934I1DEVO86,25,F,English,1,292,0,39,1.285988269
ACQB8FMHUZSY3,66,F,English,1,292,1,101,0.515279129
A1H8RYUHVWDCET,25,M,English,1,292,1,93,1.666975118
AHFAK8MV9Q4FW,35,F,english,1,292,1,127,0.867718406
AYIXPBMA2KH5V,25,M,english,1,292,1,28,-0.563697873
ALZOR99685SSS,35,F,english,1,292,1,3,2.696602621
A2WR0XP4UXY4IY,35,M,english,1,292,0,119,1.017649159
A18WYFFG3VF0O1,35,F,english,1,292,1,74,-0.55958365
A3F8N2FOZYE9DG,25,F,English,1,292,1,59,1.62924294
AY1QJ58OBT0RE,25,M,English,1,292,0,126,1.419162515
A2NVJ6LBQVLHF1,35,M,english,1,292,1,57,0.88761615
A3O1JZVX2L1BMK,25,F,English,1,292,1,24,0.343672187
A15J1YSKM94GXB,45,F,english,1,292,0,110,-0.567355476
A34N9G0IEI28IG,35,M,English,3,293,0,122,-0.493528273
A2BRYWJD6T00BE,45,F,English,3,293,0,34,-0.755991229
A3TSHG5R492EHU,35,M,English,3,293,0,140,-0.39667598
AUT9RW2VFXMDX,25,F,English,3,293,0,33,-0.521698107
A2SYRFPPV9WDEG,35,M,English,3,293,1,89,-0.973999959
A2EXMUJYR843HT,25,F,English,3,293,0,36,-0.738329507
AXYWBND4033L6,25,F,english,3,293,1,143,-0.570001981
A80X2FTFDSR19,35,F,English,3,293,0,67,-0.712195865
AB8PPBUBK4FA4,25,F,English,3,293,1,113,0.401679896
A1AWNYS0X4DSGC,25,F,English,3,293,0,14,0.129480585
A2QT68NJYAJV9P,45,F,English,3,293,1,73,-1.075677348
A1T01T5PJUJKXG,17,M,English,3,293,0,121,-0.943403841
A37B3260OPTYV2,35,M,English,3,293,0,8,-0.555101435
A3INS04P6H46JT,45,M,English,3,293,0,110,-0.890465039
A3FWVUR0IF6IWD,35,M,English,3,293,1,92,0.169469063
A31JRBOBVU0RQX,25,F,english,3,293,0,21,-0.668183092
A38VIZX42CERKQ,25,M,English,3,293,0,66,-0.518677008
A21WHAE8CM3XRT,45,F,English,3,293,0,143,-0.996254797
ABIXKV6USOPKS,65,F,English,3,293,0,45,-0.846936439
A1ER4IXLVU27O,25,F,English,3,293,1,127,-0.654813335
A10C2MCVJK0C9F,25,M,English,3,293,0,66,-0.29837633
A80J1R9FQLUPS,25,M,English,3,293,0,82,-0.298503497
A3AWC4P8QUK1XB,45,F,English,3,293,1,61,-0.448878973
A2CGULR0BMGYOR,25,F,English,3,293,0,56,-0.340566765
A278OVSY88TA04,35,F,english,3,293,1,14,-0.755606369
A1F8OME6TTBIUC,25,M,English,3,293,1,108,-0.017948553
A1LG0K8P05XI7N,17,M,ENGLISH,5,294,1,138,-0.644299104
A3JZE4IVG5549Z,55,M,English,5,294,1,55,-0.623661063
A2R0XTGWTGGPD9,25,F,English,5,294,1,27,-0.4199005
A1NHUSRKTXRLIA,45,F,English,5,294,0,142,-0.667418281
A3L2Q6Y5XJI12O,35,F,English,5,294,1,107,-0.533006104
A32ZPYIWFEUCDX,55,M,California-english,5,294,0,59,-0.502047611
A1VSHM4NLZ705D,35,M,English,5,294,0,11,-0.539902384
A3OMUSG91MTI3H,25,F,English,5,294,1,72,-0.640261661
A3U1MRDBBAJ77S,35,F,english,5,294,0,128,-1.101868062
A24OCEP7RTN4ID,35,F,English,5,294,0,106,-0.652847593
A17HKMNGZVXXGJ,25,M,English,5,294,1,71,-0.838711664
A182CHO6N044YK,25,M,English,5,294,0,116,-0.853297535
A25M0ER7TUBW36,25,M,English,5,294,0,59,-1.287165821
A1BNQ6H4SJZ2X5,35,M,english,5,294,0,116,0.320989916
A2UG5C6IKG16TB,25,F,English,5,294,1,94,-0.439097176
A62XUQZNIVT64,25,F,English,5,294,0,26,-0.824616777
A3BER0Q04BO9G5,25,M,English,5,294,0,11,-0.122178245
A2PURY8517XFTG,35,M,English,5,294,1,138,-0.594105149
A11JBM3BXJWRGW,35,F,english,5,294,1,44,-0.650570495
A20QQNT56BLDPI,35,F,English,5,294,0,112,-1.085449494
A153FVJRRM27G7,35,M,English,5,294,1,37,-0.606136714
A14VY6QXKBLC0D,35,M,english,5,294,0,15,-0.627706649
A230VUDYOCRZ4N,55,F,English,5,294,1,75,-0.749527303
AKNGE4XEUT8SF,35,F,English,5,294,0,129,-0.736134974
ARIHFTO35AJ1N,35,F,English,4,295,1,137,0.265280139
AYSOFR7I00R5I,45,M,English,4,295,0,120,0.188889422
A2Q9IGBGDU9RM9,35,M,English,4,295,0,113,1.030792857
A1AS0LTDHF6E7W,35,F,English,4,295,0,58,-1.233995258
A3AT9S1CF9QV4K,66,M,English,4,295,0,66,1.700891327
AEBBDG3D1WD91,25,M,english,4,295,0,109,0.943904947
A2YELE4764XAIA,65,F,english,4,295,0,132,-0.802923738
A2NIBBJ5T79V6T,25,M,English,4,295,1,118,1.296844959
A1PVDA09VSYWHP,35,M,English,4,295,0,35,0.175316411
A1FYSXD0MJXPMG,35,F,English,4,295,0,38,0.885061368
A3PHLJCFOXAH2X,35,F,english,4,295,1,36,1.031214625
AOP6PU418XX1A,25,F,English,4,295,1,125,0.236805562
A2B3YHRCG8QT00,65,M,english,4,295,0,16,-0.615041674
A35NBUVLJDU499,25,M,English,4,295,0,45,-0.098656035
A34ZUVAQXSJNO1,65,M,english,4,295,1,76,1.339678643
A2ZXTX5FE5MJ4,35,M,english,4,295,0,115,1.040701754
A1G05O3HM7DNVZ,45,F,English,6,296,1,53,-0.979304335
A3E08GRFJJAT2S,45,M,english,6,296,1,143,-0.87664502
A37AMANTOKWVWA,25,F,English,6,296,0,109,-0.705399959
A2XS49LRNX8PD4,25,M,English,6,296,0,2,-0.913650933
A34FJBQDKVH8SR,45,M,English,6,296,0,15,-0.608816015
A0466477O4HT7G4BVNB1,35,F,english,6,296,0,38,-0.838098473
A9AYICE1E4D87,25,M,English,6,296,0,61,-0.768590884
A1GTYHV8OYQQLV,65,M,English,6,296,0,105,-1.168894325
A1ENGJN5E7YGJH,25,F,English,6,296,1,14,-0.578079899
A1YXJT86BD8SQ1,35,M,English,6,296,0,28,-1.008227926
A8VAYDSZ6Z6K4,45,F,English,6,296,1,33,-1.371425438
A1EJ95I5W5S8FK,45,F,English,6,296,0,106,-0.560836205
A1B88B83YEB3NS,55,M,English,6,296,1,6,-0.81433471
A7QCN03GSBCXK,25,F,English,6,296,0,105,-0.664810879
A22WQYLSO9NVNK,35,F,english,6,296,0,74,-0.752880425
A3FE86YDPDLPKW,25,M,English,6,296,0,41,-1.0832367
A2DO7VV674LFV4,45,F,english,6,296,0,91,-0.680603886
A3GND4YUBDIQ02,35,M,English,6,296,0,83,-0.350853033
A3JBBMFGHNT3MF,17,F,English,6,296,0,36,-0.682252037
A2S7RN7GRV6WF3,45,F,English,6,296,0,68,-0.822868141
A2YR5M2I1YCH75,35,F,English,6,296,1,18,-0.693772597
A178NUZZNIV7MT,25,F,English,8,297,1,136,-0.337564079
A3VIE5O4Q96JWY,25,F,english,8,297,1,134,-0.845914106
A2018YQ1FNL376,35,F,english,8,297,1,17,-0.792851985
A23P8YY5I9P6EU,25,F,English,8,297,1,97,-0.767770787
A1XVL8WLYYT5PI,45,F,english,8,297,1,95,-0.465838333
A1XUE712KVMVXM,35,F,english,8,297,0,72,-0.488898645
A3JWO6UN75OWW9,35,M,English,8,297,1,40,-0.793118963
AT4V7NOIHS9G5,45,F,English,8,297,1,104,-0.632773229
A1B0DLBEQ0QP52,45,M,english,8,297,1,22,-0.079153035
A39QIVR044A1KN,25,F,english,8,297,1,1,-0.373713547
A2IXM1L3T6YYY2,35,F,english,8,297,0,8,-1.271671515
A34RMF77M4N9VB,35,F,English,8,297,0,105,-0.752906755
A2RMOCDLA2JSO5,35,M,english,8,297,0,60,2.016517549
A226R93NCWLJCD,35,F,English,8,297,1,97,-0.666408746
AUO0OQZRXW2Q9,55,F,english,8,297,1,113,-0.440735521
AB2KBX2EHXJZZ,65,F,english,8,297,0,99,-0.541281284
A1YVNBAT97VRV9,25,F,English,8,297,1,87,-0.596942085
AUHQYXKNYIW9W,25,F,English,8,297,1,57,-0.668658268
A1M7CIYMVD2GS0,35,F,english,8,297,1,136,1.129204136
ANCT3DDB03V5W,17,F,English,8,297,0,30,-0.574480188
A34ZHROFSVEF6V,45,M,English,8,297,1,131,-0.68569956
A3ICNBAMTYTXPM,25,F,English,10,298,1,36,-0.759018964
ANNRSEIK4HRT8,55,M,english,10,298,0,37,-0.801867202
A370MPTHYDCDKX,35,F,english,10,298,1,77,-0.850411029
A1T3PV7AOCE7I8,35,M,English,10,298,1,4,-1.763347408
A2J48NMAXFET0T,25,F,english,10,298,1,69,-0.762786909
A3VGEX0JSA7Q1B,25,F,English,10,298,1,6,-0.567658122
A19IS9P2M70O73,35,M,English,10,298,1,97,-0.928967943
A3LBOMS2TFFPRT,45,F,English,10,298,1,43,-0.51919051
A2NZGZBR9TJ7CZ,25,M,english,10,298,0,5,-0.914966361
APFBMXQXRPKIS,25,F,english,10,298,0,123,-0.768238634
A3L9437EC5JYC6,35,F,English,10,298,0,42,-0.862870906
AAUKM05NJKNTX,25,F,English ,10,298,1,89,-0.758565902
A3PMO2XASQTF2P,35,M,English,10,298,0,109,0.392818487
A24TUJGQCYOPSD,35,M,English,10,298,0,114,-0.416234463
A274623RTWHKQ8,65,F,English,10,298,0,89,-0.335925823
A3O4QJBU7A91A6,35,M,English,10,298,0,20,-1.166304461
A33SMNMTMIOJ6T,25,M,English,10,298,1,5,-0.650675312
A2AXGNA291U5BF,55,F,English,2,299,0,100,-0.981304233
A1RL184S4UH6T3,25,M,English,2,299,0,19,0.087129788
AA8MK8AWWWL62,35,F,English,2,299,1,23,-0.729390102
A37F78BTO4NUHR,25,F,english,2,299,1,78,-0.127953427
A221BYJVSHSS6C,65,M,english,2,299,0,39,0.865319056
A3IE6ATDKX6N1H,65,F,English,2,299,0,68,0.416699907
A320QA9HJFUOZO,35,M,English,2,299,0,9,-0.747316811
A193X2C7UXL9G,45,F,English,2,299,0,8,-0.737277308
A2N1TVKBVKCTYB,65,F,English,2,299,0,64,-0.568145547
A1Q0HR275GW2X4,35,M,english,2,299,1,105,-0.781195631
A1BXNBGMELWSO0,35,F,English,2,299,0,87,-0.784580167
A1GT46Z151YRQR,45,F,English,2,299,0,142,-0.562406839
A1L9WURXFXBVX6,35,F,English,2,299,0,59,-1.002453787
A3434T8NYAQEOK,25,F,English,2,299,1,117,-0.696115314
A1QQBMKOZNN952,45,M,English,2,299,0,33,-0.835804303
A2YD6495T4UGMW,35,F,English,2,299,1,111,-0.138857664
AVVZTRF9H0XHH,35,M,English,2,299,0,15,-1.000200844
A3HOZA7QXYKN5Y,35,M,English,2,299,0,99,0.327693729
A3RB9WPEC9YL2P,55,F,English,2,299,0,33,0.824023582
A321PI4SDQPME7,45,F,english,2,299,1,15,-0.13230946
APJHALT9QA3VD,35,F,English,2,299,0,6,-0.791532449
A7LWELY5ZOHP1,35,F,English,2,299,0,71,-0.702253746
ARIHFTO35AJ1N,35,F,English,4,300,1,73,1.721329024
AYSOFR7I00R5I,45,M,English,4,300,1,58,0.905197361
A2Q9IGBGDU9RM9,35,M,English,4,300,0,37,1.300498514
A1AS0LTDHF6E7W,35,F,English,4,300,1,59,0.869078372
A3AT9S1CF9QV4K,66,M,English,4,300,1,101,1.200225735
AEBBDG3D1WD91,25,M,english,4,300,1,101,0.943904947
A2YELE4764XAIA,65,F,english,4,300,0,91,1.367944146
A2NIBBJ5T79V6T,25,M,English,4,300,0,99,1.296844959
A1PVDA09VSYWHP,35,M,English,4,300,1,74,0.763734708
A1FYSXD0MJXPMG,35,F,English,4,300,1,114,1.605613187
A3PHLJCFOXAH2X,35,F,english,4,300,1,16,2.069541075
AOP6PU418XX1A,25,F,English,4,300,0,34,1.597971393
A2B3YHRCG8QT00,65,M,english,4,300,0,104,0.906925858
A35NBUVLJDU499,25,M,English,4,300,1,90,0.514270822
A34ZUVAQXSJNO1,65,M,english,4,300,0,58,1.665124703
A2ZXTX5FE5MJ4,35,M,english,4,300,0,53,1.550575768
A1G05O3HM7DNVZ,45,F,English,6,301,0,94,-0.979304335
A3E08GRFJJAT2S,45,M,english,6,301,1,41,-0.612202514
A37AMANTOKWVWA,25,F,English,6,301,1,2,-0.705399959
A2XS49LRNX8PD4,25,M,English,6,301,0,99,-0.913650933
A34FJBQDKVH8SR,45,M,English,6,301,0,60,-0.92070071
A0466477O4HT7G4BVNB1,35,F,english,6,301,0,9,-0.838098473
A9AYICE1E4D87,25,M,English,6,301,0,76,-1.000438547
A1GTYHV8OYQQLV,65,M,English,6,301,0,113,-1.168894325
A1ENGJN5E7YGJH,25,F,English,6,301,0,25,-0.857919638
A1YXJT86BD8SQ1,35,M,English,6,301,1,24,-1.008227926
A8VAYDSZ6Z6K4,45,F,English,6,301,0,131,-1.371425438
A1EJ95I5W5S8FK,45,F,English,6,301,0,27,-0.560836205
A1B88B83YEB3NS,55,M,English,6,301,0,38,-0.81433471
A7QCN03GSBCXK,25,F,English,6,301,1,126,-0.664810879
A22WQYLSO9NVNK,35,F,english,6,301,0,73,-0.752880425
A3FE86YDPDLPKW,25,M,English,6,301,0,29,-1.0832367
A2DO7VV674LFV4,45,F,english,6,301,0,96,-0.680603886
A3GND4YUBDIQ02,35,M,English,6,301,0,122,-0.350853033
A3JBBMFGHNT3MF,17,F,English,6,301,0,32,-0.682252037
A2S7RN7GRV6WF3,45,F,English,6,301,1,142,-0.822868141
A2YR5M2I1YCH75,35,F,English,6,301,1,74,-0.693772597
A178NUZZNIV7MT,25,F,English,8,302,0,6,0.011970357
A3VIE5O4Q96JWY,25,F,english,8,302,0,18,-0.845914106
A2018YQ1FNL376,35,F,english,8,302,1,8,-0.792851985
A23P8YY5I9P6EU,25,F,English,8,302,1,127,-0.767770787
A1XVL8WLYYT5PI,45,F,english,8,302,0,20,-0.465838333
A1XUE712KVMVXM,35,F,english,8,302,0,79,-0.488898645
A3JWO6UN75OWW9,35,M,English,8,302,1,104,0.398191414
AT4V7NOIHS9G5,45,F,English,8,302,0,64,-0.632773229
A1B0DLBEQ0QP52,45,M,english,8,302,0,86,-0.721172095
A39QIVR044A1KN,25,F,english,8,302,0,116,-0.373713547
A2IXM1L3T6YYY2,35,F,english,8,302,0,76,0.210676119
A34RMF77M4N9VB,35,F,English,8,302,1,69,-0.752906755
A2RMOCDLA2JSO5,35,M,english,8,302,1,18,-1.55451218
A226R93NCWLJCD,35,F,English,8,302,0,63,-0.666408746
AUO0OQZRXW2Q9,55,F,english,8,302,0,134,-0.440735521
AB2KBX2EHXJZZ,65,F,english,8,302,0,125,-0.255985011
A1YVNBAT97VRV9,25,F,English,8,302,0,34,-0.596942085
AUHQYXKNYIW9W,25,F,English,8,302,0,121,-0.668658268
A1M7CIYMVD2GS0,35,F,english,8,302,0,25,-1.104722746
ANCT3DDB03V5W,17,F,English,8,302,1,111,-0.574480188
A34ZHROFSVEF6V,45,M,English,8,302,0,87,-0.68569956
A3ICNBAMTYTXPM,25,F,English,10,303,0,9,-0.759018964
ANNRSEIK4HRT8,55,M,english,10,303,0,121,-0.801867202
A370MPTHYDCDKX,35,F,english,10,303,1,26,-0.850411029
A1T3PV7AOCE7I8,35,M,English,10,303,1,42,-1.390773282
A2J48NMAXFET0T,25,F,english,10,303,1,113,-0.762786909
A3VGEX0JSA7Q1B,25,F,English,10,303,1,82,-0.567658122
A19IS9P2M70O73,35,M,English,10,303,0,48,-0.928967943
A3LBOMS2TFFPRT,45,F,English,10,303,1,125,-0.51919051
A2NZGZBR9TJ7CZ,25,M,english,10,303,1,88,-1.327266017
APFBMXQXRPKIS,25,F,english,10,303,1,41,-0.768238634
A3L9437EC5JYC6,35,F,English,10,303,1,36,-0.862870906
AAUKM05NJKNTX,25,F,English ,10,303,0,146,-0.134618738
A3PMO2XASQTF2P,35,M,English,10,303,1,5,-0.759975465
A24TUJGQCYOPSD,35,M,English,10,303,1,134,-1.182245786
A274623RTWHKQ8,65,F,English,10,303,0,97,-0.335925823
A3O4QJBU7A91A6,35,M,English,10,303,0,117,-1.166304461
A33SMNMTMIOJ6T,25,M,English,10,303,0,36,-0.650675312
A2AXGNA291U5BF,55,F,English,2,304,1,76,-0.981304233
A1RL184S4UH6T3,25,M,English,2,304,1,106,-1.069320131
AA8MK8AWWWL62,35,F,English,2,304,0,16,-0.729390102
A37F78BTO4NUHR,25,F,english,2,304,0,95,-0.846461132
A221BYJVSHSS6C,65,M,english,2,304,0,5,-1.248118192
A3IE6ATDKX6N1H,65,F,English,2,304,0,49,-0.788016655
A320QA9HJFUOZO,35,M,English,2,304,0,105,-1.130825614
A193X2C7UXL9G,45,F,English,2,304,0,35,-0.737277308
A2N1TVKBVKCTYB,65,F,English,2,304,0,8,-0.568145547
A1Q0HR275GW2X4,35,M,english,2,304,1,7,-0.781195631
A1BXNBGMELWSO0,35,F,English,2,304,1,115,-0.784580167
A1GT46Z151YRQR,45,F,English,2,304,1,119,-0.562406839
A1L9WURXFXBVX6,35,F,English,2,304,1,133,-1.002453787
A3434T8NYAQEOK,25,F,English,2,304,0,2,-0.696115314
A1QQBMKOZNN952,45,M,English,2,304,0,52,-0.835804303
A2YD6495T4UGMW,35,F,English,2,304,0,29,0.94238068
AVVZTRF9H0XHH,35,M,English,2,304,0,40,-1.000200844
A3HOZA7QXYKN5Y,35,M,English,2,304,1,84,-0.255760959
A3RB9WPEC9YL2P,55,F,English,2,304,1,26,-0.967789398
A321PI4SDQPME7,45,F,english,2,304,1,72,-0.894829768
APJHALT9QA3VD,35,F,English,2,304,1,95,-0.791532449
A7LWELY5ZOHP1,35,F,English,2,304,0,122,-0.702253746
ARIHFTO35AJ1N,35,F,English,4,305,0,59,0.847699693
AYSOFR7I00R5I,45,M,English,4,305,1,9,0.905197361
A2Q9IGBGDU9RM9,35,M,English,4,305,0,18,0.761087199
